code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
DDD,2013J,1507503,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,261,-38.0,261.0,1.0,63.75,0.0,569.0,10.0,1386.0,83.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1509881,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,261,-39.0,261.0,1.0,57.5,0.0,254.0,9.0,571.0,35.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1522631,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,261,-135.0,261.0,1.0,67.0,0.0,888.0,9.0,2472.0,133.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1530521,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,261,-200.0,261.0,1.0,68.25,0.0,517.0,10.0,1349.0,81.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1563203,M,London Region,HE Qualification,40-50%,35-55,1,60,N,261,-155.0,261.0,0.75,67.75,123.0,2.0,1.0,3.0,2.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1564630,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,261,-24.0,261.0,0.5,43.75,148.0,285.0,10.0,601.0,60.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1569426,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,261,-29.0,261.0,1.0,85.75,0.0,366.0,9.0,1000.0,78.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1580084,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,261,-39.0,261.0,1.0,75.25,0.0,245.0,9.0,495.0,38.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1581243,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,261,-53.0,261.0,1.0,72.0,0.0,274.0,8.0,511.0,42.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1610188,M,East Midlands Region,Lower Than A Level,60-70%,35-55,1,90,N,261,-155.0,261.0,0.75,50.25,123.0,55.0,7.0,137.0,11.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1644568,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,261,-81.0,261.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1678800,M,Scotland,A Level or Equivalent,40-50%,35-55,2,90,N,261,-108.0,261.0,1.0,83.25,0.0,247.0,8.0,512.0,50.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1679727,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,261,-60.0,261.0,1.0,78.5,0.0,363.0,7.0,846.0,89.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1679862,M,Scotland,A Level or Equivalent,80-90%,0-35,0,135,Y,261,-78.0,261.0,0.25,19.5,264.0,209.0,7.0,391.0,26.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1684787,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,261,-163.0,202.0,1.0,79.25,0.0,274.0,8.0,763.0,63.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,1713615,F,South West Region,HE Qualification,30-40%,35-55,0,130,N,261,-51.0,261.0,1.0,93.5,0.0,456.0,10.0,858.0,73.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,1716492,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,261,-151.0,261.0,1.0,72.75,0.0,433.0,10.0,1236.0,69.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1721891,M,South Region,Lower Than A Level,10-20,35-55,0,60,N,261,-109.0,261.0,1.0,56.75,0.0,251.0,10.0,428.0,29.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1723019,F,South Region,HE Qualification,60-70%,35-55,0,120,N,261,-70.0,261.0,1.0,73.75,0.0,262.0,9.0,641.0,39.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1753235,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,261,-203.0,163.0,1.0,70.0,0.0,232.0,8.0,494.0,29.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,1756165,F,North Region,HE Qualification,30-40%,0-35,0,60,N,261,-160.0,261.0,1.0,70.5,0.0,1133.0,10.0,2721.0,121.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1766513,M,South East Region,Lower Than A Level,80-90%,35-55,1,60,N,261,-198.0,261.0,1.0,76.5,0.0,254.0,9.0,577.0,39.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1777511,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,261,-66.0,261.0,1.0,66.75,0.0,372.0,9.0,1166.0,61.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1818677,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,261,-136.0,205.0,1.0,67.0,0.0,323.0,9.0,820.0,56.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,1819994,M,South Region,HE Qualification,70-80%,55<=,1,120,N,261,-25.0,261.0,1.0,91.75,0.0,527.0,10.0,1402.0,119.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,1830562,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,261,-42.0,261.0,0.0,0.0,0.0,10.0,5.0,31.0,2.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1835411,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,261,-73.0,261.0,1.0,93.0,0.0,1291.0,10.0,3254.0,159.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,1847481,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,261,-37.0,261.0,1.0,85.25,0.0,368.0,9.0,1054.0,42.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1868389,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,261,-115.0,261.0,0.25,11.0,264.0,184.0,9.0,341.0,36.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1874363,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,261,-70.0,261.0,1.0,71.0,0.0,477.0,10.0,878.0,49.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1887928,M,North Western Region,HE Qualification,0-10%,35-55,0,90,N,261,-192.0,261.0,1.0,68.5,0.0,272.0,8.0,597.0,71.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1894634,M,London Region,HE Qualification,0-10%,35-55,1,180,Y,261,-24.0,261.0,1.0,59.5,0.0,214.0,9.0,451.0,27.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1903477,M,Wales,HE Qualification,90-100%,35-55,0,90,N,261,-192.0,261.0,1.0,78.5,0.0,486.0,9.0,853.0,85.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1913872,F,South Region,A Level or Equivalent,90-100%,55<=,1,60,N,261,-129.0,261.0,1.0,72.75,0.0,821.0,9.0,1948.0,160.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1957728,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,261,-203.0,261.0,0.0,0.0,0.0,74.0,9.0,173.0,6.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,1963677,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,261,-17.0,261.0,1.0,82.5,0.0,328.0,9.0,635.0,70.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,1982833,M,Wales,HE Qualification,80-90%,35-55,0,60,N,261,-38.0,261.0,1.0,76.25,0.0,281.0,10.0,564.0,29.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2014252,M,South Region,HE Qualification,60-70%,0-35,0,60,N,261,-51.0,212.0,1.0,57.75,0.0,148.0,9.0,313.0,28.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,261,-37.0,261.0,1.0,84.75,0.0,361.0,10.0,853.0,62.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2032882,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Y,261,-100.0,193.0,1.0,68.5,0.0,204.0,8.0,443.0,42.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2034802,M,Scotland,HE Qualification,90-100%,55<=,0,130,N,261,-63.0,261.0,1.0,93.0,0.0,583.0,9.0,1553.0,67.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2039810,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,261,-37.0,151.0,1.0,84.75,0.0,294.0,9.0,714.0,63.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2082180,M,London Region,A Level or Equivalent,90-100%,0-35,2,60,N,261,-120.0,233.0,0.75,56.0,123.0,132.0,9.0,220.0,25.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2089582,F,South East Region,HE Qualification,20-30%,35-55,0,60,N,261,-37.0,261.0,1.0,98.25,0.0,618.0,10.0,1669.0,89.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2098405,M,South Region,HE Qualification,90-100%,55<=,0,60,N,261,-109.0,261.0,1.0,89.25,0.0,788.0,9.0,2162.0,127.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2112088,F,South West Region,A Level or Equivalent,30-40%,35-55,1,70,N,261,-56.0,261.0,1.0,70.0,0.0,627.0,9.0,1639.0,87.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2134578,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,261,-70.0,164.0,0.75,55.75,123.0,87.0,7.0,172.0,21.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2157412,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,261,-24.0,261.0,1.0,86.25,0.0,337.0,7.0,720.0,75.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2198970,M,North Western Region,HE Qualification,50-60%,35-55,0,60,N,261,-113.0,152.0,1.0,80.25,0.0,697.0,10.0,1626.0,117.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2202076,M,Ireland,Lower Than A Level,70-80%,0-35,0,90,N,261,-185.0,261.0,1.0,59.5,0.0,600.0,9.0,1383.0,109.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2204293,F,Scotland,Lower Than A Level,50-60%,35-55,0,120,N,261,-112.0,261.0,1.0,72.75,0.0,854.0,9.0,2534.0,151.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2215898,F,Scotland,HE Qualification,40-50%,35-55,2,60,Y,261,-169.0,261.0,1.0,79.0,0.0,541.0,9.0,1419.0,98.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2232218,M,South Region,A Level or Equivalent,30-40%,35-55,1,120,N,261,-58.0,261.0,1.0,81.0,0.0,74.0,8.0,132.0,17.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2239650,F,East Anglian Region,HE Qualification,90-100%,35-55,0,140,N,261,-202.0,261.0,1.0,90.75,0.0,1575.0,10.0,5901.0,165.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2252750,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,220,N,261,-98.0,261.0,1.0,55.75,0.0,294.0,10.0,686.0,47.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2253576,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,261,-113.0,261.0,0.0,0.0,0.0,14.0,6.0,34.0,4.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2282040,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,261,-63.0,261.0,1.0,81.0,0.0,374.0,9.0,1034.0,62.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2284294,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,261,-98.0,261.0,1.0,86.5,0.0,593.0,10.0,1395.0,120.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2289847,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,261,-36.0,261.0,1.0,89.25,0.0,359.0,8.0,1360.0,68.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2292724,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,261,-65.0,261.0,1.0,75.0,0.0,463.0,10.0,891.0,83.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2296163,F,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,261,-63.0,261.0,1.0,72.75,0.0,488.0,10.0,1356.0,115.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2327045,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,261,-35.0,261.0,1.0,88.5,0.0,772.0,9.0,1682.0,120.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2337441,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,261,-86.0,261.0,0.25,20.5,264.0,46.0,7.0,178.0,9.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2339150,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,4,60,N,261,-57.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,Oct,Stem,Fail
DDD,2013J,2340230,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,261,-91.0,261.0,1.0,69.75,0.0,495.0,10.0,1263.0,93.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,261,-50.0,261.0,1.0,90.25,0.0,512.0,9.0,1177.0,98.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2342399,M,South West Region,Lower Than A Level,50-60%,35-55,1,60,N,261,-74.0,261.0,1.0,82.0,0.0,214.0,7.0,365.0,32.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2355555,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,261,-134.0,261.0,0.25,9.5,264.0,18.0,5.0,41.0,6.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2356801,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,261,-142.0,261.0,1.0,83.5,0.0,299.0,10.0,852.0,59.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2358707,F,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,261,-134.0,261.0,1.0,78.25,0.0,591.0,10.0,1467.0,100.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2359191,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,261,-63.0,261.0,1.0,71.75,0.0,774.0,10.0,2397.0,93.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2365438,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,261,-203.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,Oct,Stem,Fail
DDD,2013J,2366024,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,261,-37.0,261.0,1.0,87.0,0.0,675.0,9.0,1669.0,109.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2375123,M,North Western Region,HE Qualification,70-80%,0-35,1,60,N,261,-37.0,261.0,0.75,60.5,88.0,153.0,9.0,406.0,30.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2375627,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,Y,261,-52.0,261.0,1.0,84.75,0.0,176.0,8.0,294.0,15.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2377769,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,261,-50.0,261.0,1.0,66.5,0.0,491.0,9.0,1185.0,80.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2382048,F,East Midlands Region,HE Qualification,60-70%,35-55,0,90,N,261,-52.0,261.0,1.0,95.25,0.0,453.0,9.0,974.0,107.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2383036,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,261,-123.0,261.0,1.0,86.75,0.0,442.0,9.0,1060.0,97.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2388030,M,Scotland,A Level or Equivalent,50-60%,0-35,3,60,N,261,-45.0,261.0,1.0,69.0,0.0,151.0,8.0,300.0,38.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2404530,M,Scotland,A Level or Equivalent,30-40%,0-35,0,70,N,261,-39.0,261.0,0.25,19.25,264.0,45.0,7.0,106.0,7.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2416024,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,261,-198.0,261.0,1.0,64.0,0.0,228.0,9.0,814.0,38.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2421961,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,261,-70.0,261.0,1.0,47.0,0.0,229.0,6.0,561.0,30.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2430070,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,261,-37.0,261.0,1.0,87.75,0.0,302.0,9.0,800.0,52.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2430405,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,261,-37.0,261.0,1.0,80.5,0.0,322.0,9.0,766.0,37.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2434369,F,Scotland,HE Qualification,90-100%,0-35,0,240,Y,261,-72.0,261.0,1.0,94.5,0.0,705.0,9.0,2020.0,98.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2437065,M,Scotland,A Level or Equivalent,10-20,35-55,1,60,Y,261,-44.0,261.0,1.0,89.5,0.0,420.0,9.0,1268.0,73.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2446109,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,261,-53.0,261.0,1.0,85.75,0.0,884.0,10.0,2052.0,109.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2457907,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,261,-37.0,261.0,1.0,73.0,0.0,204.0,8.0,654.0,36.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2461936,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,261,-43.0,261.0,1.0,70.25,0.0,310.0,8.0,783.0,53.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2462628,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,261,-107.0,261.0,1.0,74.75,0.0,335.0,9.0,871.0,68.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2472145,M,East Anglian Region,HE Qualification,40-50%,35-55,1,160,N,261,-49.0,261.0,1.0,79.0,0.0,310.0,8.0,849.0,55.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2473456,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,261,-35.0,261.0,1.0,78.0,0.0,639.0,10.0,1224.0,70.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2474436,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,261,-29.0,261.0,0.25,15.5,264.0,93.0,9.0,197.0,13.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2477052,M,South Region,Lower Than A Level,90-100%,35-55,0,70,N,261,-179.0,261.0,1.0,93.5,0.0,667.0,10.0,1994.0,97.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2477792,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,261,-86.0,193.0,1.0,80.75,0.0,176.0,8.0,411.0,37.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2479086,F,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,261,-52.0,261.0,0.0,0.0,0.0,41.0,6.0,110.0,5.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2485582,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,261,-198.0,261.0,1.0,80.75,0.0,1060.0,10.0,3140.0,143.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2486769,M,London Region,HE Qualification,0-10%,35-55,0,90,N,261,-50.0,261.0,1.0,74.75,0.0,221.0,9.0,599.0,50.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2495352,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,261,-72.0,261.0,0.0,0.0,0.0,111.0,9.0,310.0,17.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2520868,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,261,-204.0,261.0,1.0,67.0,0.0,355.0,9.0,814.0,74.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2522932,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,261,-39.0,261.0,1.0,56.0,0.0,1122.0,10.0,3083.0,137.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2539092,M,Scotland,Lower Than A Level,10-20,0-35,1,60,N,261,-45.0,261.0,0.0,0.0,0.0,24.0,6.0,44.0,5.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2540195,M,South Region,HE Qualification,90-100%,0-35,1,90,N,261,-65.0,261.0,1.0,38.75,0.0,254.0,9.0,665.0,57.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2542803,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,261,-36.0,212.0,1.0,80.25,0.0,229.0,9.0,396.0,30.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2550054,F,North Western Region,HE Qualification,50-60%,35-55,0,60,N,261,-100.0,261.0,1.0,63.5,0.0,462.0,9.0,1267.0,64.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2552672,F,Scotland,HE Qualification,50-60%,35-55,1,60,Y,261,-29.0,261.0,1.0,85.25,0.0,1051.0,10.0,2985.0,151.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,1,60,N,261,-87.0,261.0,1.0,43.5,0.0,196.0,9.0,430.0,41.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2555596,M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,261,-38.0,261.0,1.0,91.5,0.0,446.0,9.0,1337.0,74.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2556345,F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,261,-156.0,261.0,0.75,56.5,123.0,490.0,9.0,993.0,54.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2560868,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,261,-50.0,261.0,1.0,72.25,0.0,128.0,8.0,250.0,24.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2561282,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,261,-191.0,261.0,0.25,13.75,264.0,231.0,10.0,599.0,18.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2561811,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,261,-25.0,160.0,1.0,83.25,0.0,332.0,9.0,855.0,54.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2569051,F,South Region,HE Qualification,50-60%,35-55,0,60,N,261,-87.0,261.0,0.75,49.25,123.0,500.0,10.0,1301.0,64.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2569416,M,South Region,A Level or Equivalent,80-90%,35-55,1,90,N,261,-203.0,261.0,1.0,95.75,0.0,741.0,10.0,2633.0,127.0,10.0,2013,Oct,Stem,Distinction
DDD,2013J,2569653,M,North Western Region,HE Qualification,90-100%,35-55,0,90,N,261,-88.0,261.0,0.25,16.75,264.0,110.0,8.0,227.0,9.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2570253,M,South East Region,Lower Than A Level,70-80%,35-55,0,120,N,261,-39.0,261.0,1.0,94.25,0.0,959.0,10.0,3607.0,167.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2574281,F,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,261,-115.0,261.0,0.0,0.0,0.0,97.0,9.0,187.0,8.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2576298,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,261,-128.0,261.0,0.0,0.0,0.0,79.0,8.0,102.0,6.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2581779,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,261,-151.0,261.0,1.0,92.5,0.0,343.0,9.0,946.0,78.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2581822,M,West Midlands Region,HE Qualification,30-40%,0-35,1,150,N,261,-43.0,261.0,1.0,63.75,0.0,125.0,8.0,353.0,40.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2585270,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,60,N,261,-98.0,261.0,0.75,59.75,123.0,369.0,8.0,1033.0,74.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2588379,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,261,-10.0,261.0,0.25,6.5,264.0,30.0,5.0,105.0,7.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2589096,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,261,-191.0,157.0,0.5,41.0,211.0,366.0,10.0,1237.0,59.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2597673,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,261,-52.0,186.0,0.0,0.0,0.0,15.0,3.0,24.0,4.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2602235,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,261,-74.0,261.0,1.0,64.25,0.0,222.0,9.0,555.0,45.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2606871,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,261,-186.0,164.0,1.0,63.5,0.0,340.0,8.0,829.0,84.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2612561,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,261,-165.0,261.0,1.0,83.25,0.0,520.0,9.0,1128.0,103.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2613296,M,Scotland,Lower Than A Level,40-50%,0-35,1,120,N,261,-30.0,261.0,1.0,81.5,0.0,514.0,9.0,1344.0,112.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2615169,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,261,-35.0,170.0,1.0,61.25,0.0,627.0,9.0,1791.0,128.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2615761,F,London Region,A Level or Equivalent,80-90%,0-35,1,60,N,261,-101.0,261.0,1.0,93.5,0.0,22.0,5.0,56.0,7.0,10.0,2013,Oct,Stem,Fail
DDD,2013J,2624040,F,South West Region,Lower Than A Level,80-90%,0-35,1,210,N,261,-102.0,261.0,1.0,84.25,0.0,229.0,8.0,665.0,46.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2627449,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,261,-28.0,261.0,1.0,68.25,0.0,323.0,9.0,717.0,56.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2631225,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,261,-91.0,164.0,0.75,44.25,123.0,278.0,8.0,1202.0,61.0,10.0,2013,Oct,Stem,Withdrawn
DDD,2013J,2635163,M,Scotland,Lower Than A Level,40-50%,35-55,0,70,N,261,-35.0,261.0,1.0,62.25,0.0,421.0,10.0,971.0,69.0,10.0,2013,Oct,Stem,Pass
DDD,2013J,2636885,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,2,120,N,261,-72.0,261.0,1.0,61.5,0.0,149.0,9.0,391.0,37.0,10.0,2013,Oct,Stem,Fail
